SalesOrderNumber,OrderDate,CustomerName,EmailAddress,Item,Quantity,UnitPrice,TaxAmount,ProductMetadata
SO1311,2025-03-27,Brian Burton,monicaking@example.com,Gadget X,5,52.26,4.18,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1312,2024-08-05,Kathy Bennett,daniel45@example.org,Widget A,10,13.29,1.06,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1313,2024-12-22,Lee Hunter,joseph00@example.net,Gadget X,0,15.43,1.23,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1314,2024-06-06,Beth Zavala,jennifer84@example.org,Widget C,1,30.08,2.41,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1315,2025-03-27,Kathryn Johnson,hayleycollier@example.com,Gadget X,0,90.46,7.24,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1316,2025-02-22,Tammy Stewart,smithryan@example.org,Gadget Y,3,46.06,3.68,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1317,2024-09-10,Anthony Dunn,,Widget B,20,70.98,5.68,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1318,2024-12-30,Jamie Lowe,melendezdaniel@example.org,Widget B,20,33.24,2.66,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1319,2024-06-29,Frank Hartman,stevenbarron@example.net,Widget A,3,14.36,1.15,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1320,2024-12-31,Joel Johnson,vasquezkevin@example.com,Gadget X,5,96.77,7.74,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1321,2024-10-09,Wesley Liu,tuckerjason@example.com,Widget A,3,56.76,4.54,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1322,2024-06-07,Phillip Clark,eric57@example.org,Widget C,1,64.79,5.18,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1323,2024-11-06,Lawrence Matthews,riosleah@example.net,Widget C,0,87.55,7.0,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1324,2025-05-07,Cindy Allison,,Widget C,0,17.96,1.44,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1325,2024-09-28,Pedro Townsend,pdelgado@example.org,Widget A,2,61.82,4.95,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1326,2024-12-27,Thomas Morgan,dhernandez@example.net,Widget C,20,67.75,5.42,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1327,2025-04-16,Kathryn Johnson,emckenzie@example.net,Widget C,3,51.37,4.11,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1328,2024-08-01,Carolyn Thompson,heatherbenjamin@example.net,Gadget Y,2,76.43,6.11,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1329,2024-11-25,Tara Carter,nicholas85@example.org,Widget C,5,34.5,2.76,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1330,2024-11-19,Eduardo Lloyd,ndavis@example.com,Widget B,1,37.21,2.98,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1331,2025-04-20,Jessica Boyer,shanehill@example.net,Gadget Y,1,35.59,2.85,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1332,2024-12-10,Benjamin Prince,tracey90@example.org,Gadget X,20,96.17,7.69,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1333,2024-05-29,Kristin Wang,alvarezbrian@example.net,Widget B,3,12.24,0.98,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1334,2024-06-11,William Henry,lmitchell@example.org,Widget B,10,75.08,6.01,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1335,2024-08-04,Miguel Martinez,,Gadget X,20,25.97,2.08,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1336,2024-11-10,Jeremy Johnson,englishmegan@example.com,Gadget X,10,91.81,7.34,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1337,2025-01-16,Lucas Fritz,qjackson@example.com,Widget B,3,43.08,3.45,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1338,2025-01-23,Eric Smith,orodgers@example.com,Gadget X,0,69.39,5.55,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1339,2024-11-25,Marvin Alexander,vbeard@example.net,Gadget Y,3,53.91,4.31,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1340,2024-07-24,Natasha Olson,toddjackson@example.net,Widget C,20,65.13,5.21,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1341,2024-08-26,Leslie Mason,cody80@example.net,Widget A,1,51.92,4.15,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1342,2024-10-24,Daniel Jones,,Gadget X,20,66.9,5.35,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1343,2024-06-14,Gloria Harris,,Gadget X,20,67.23,5.38,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1344,2024-12-31,James Reed,tvillegas@example.net,Gadget Y,20,11.16,0.89,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1345,2025-02-02,Andrea Harris,jilljefferson@example.net,Gadget Y,0,76.92,6.15,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1346,2024-12-29,Melissa Evans,lewisdustin@example.org,Widget B,20,71.96,5.76,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1347,2024-12-11,Christopher Lester,robertselijah@example.org,Gadget Y,2,16.95,1.36,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1348,2024-12-26,Erica Brown,wmartin@example.net,Widget A,5,33.11,2.65,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1349,2024-09-01,John Woods,randyhancock@example.net,Gadget Y,20,40.97,3.28,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1350,2025-05-04,Richard Moreno,montgomerypatty@example.org,Widget A,10,97.15,7.77,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1351,2024-07-21,Jeremy Herrera,laura19@example.net,Widget C,5,57.81,4.62,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1352,2025-01-29,Becky Wilson,craig92@example.org,Gadget X,20,51.47,4.12,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1353,2025-03-03,Eric Smith,elane@example.org,Widget A,3,40.07,3.21,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1354,2024-09-10,Jonathan Salazar,lbeasley@example.net,Widget B,2,44.48,3.56,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1355,2024-09-17,Matthew Myers,,Gadget X,,71.95,5.76,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1356,2024-10-24,Brian Edwards,reedduane@example.com,Widget C,0,51.17,4.09,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1357,2024-11-09,Leslie Doyle,ronald19@example.net,Widget B,1,43.22,3.46,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1358,2024-11-12,Jason Miller,melindafisher@example.org,Widget C,3,58.68,4.69,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1359,2025-01-26,Donna Ewing,katherineguerra@example.net,Widget C,0,94.17,7.53,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1360,2025-04-15,Lauren Payne,cramirez@example.com,Widget A,1,44.99,3.6,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1361,2025-03-22,Victoria Gonzalez,,Gadget X,3,39.91,,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1362,2025-02-07,Amber Mitchell,vicki46@example.com,Gadget Y,20,99.05,7.92,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1363,2024-07-18,James Collins,natalie20@example.net,Widget B,20,40.35,3.23,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1364,2024-07-05,Angie Rush MD,michelle65@example.com,Gadget X,0,43.15,3.45,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1365,2024-08-08,David Owen,krowe@example.com,Widget A,20,82.31,6.58,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1366,2024-09-01,Elizabeth Williams,sbuchanan@example.net,Widget C,1,59.17,4.73,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1367,2024-09-30,John Jones,fieldsrichard@example.com,Widget B,2,80.85,6.47,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1368,2024-08-11,Willie Williams,khenderson@example.org,Widget C,1,40.68,3.25,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1369,2025-05-14,Tony Francis,devon17@example.org,Widget A,10,81.52,6.52,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1370,2024-05-25,Carolyn Thompson,ellisadam@example.net,Widget B,20,17.91,1.43,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1371,2025-03-06,Melissa Flores,nicole56@example.com,Widget A,20,74.76,5.98,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1372,2024-05-22,Leslie Mason,stacypark@example.org,Widget C,10,64.64,5.17,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1373,2025-03-06,Joy Roberts,sabrinaallen@example.net,Widget C,1,34.2,2.74,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1374,2025-03-17,Steven Morrison,jennifer10@example.net,Widget C,1,38.17,3.05,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1375,2024-10-25,Michelle Bailey,daniel37@example.net,Widget B,1,95.53,7.64,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1376,2024-09-14,Katherine Hughes,jennifer16@example.org,Widget C,5,67.06,5.36,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1377,2025-01-22,Eduardo Williams,yjohnson@example.org,Widget A,1,66.33,5.31,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1378,2024-12-22,Suzanne Davis,sstephens@example.com,Gadget X,0,99.59,7.97,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1379,2025-04-14,John Jones,zachary44@example.com,Gadget Y,3,85.32,6.83,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1380,2024-09-03,Karen Wallace,akelly@example.org,Gadget Y,20,57.43,4.59,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1381,2025-03-18,Julie Wong,barajasadam@example.com,Widget A,5,19.76,1.58,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1382,2024-05-18,Tiffany Patterson,qscott@example.com,Gadget X,3,82.74,6.62,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1383,2024-08-11,Jonathan Myers,,Widget B,1,49.72,3.98,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1384,2024-10-15,Matthew Lee,katieharper@example.net,Widget C,1,37.93,3.03,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1385,2024-07-11,Sharon Jones,kelly68@example.com,Gadget Y,,24.45,1.96,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1386,2025-04-10,Natalie Jones,,Widget C,2,28.79,2.3,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1387,2025-03-24,Felicia Lloyd MD,joseph46@example.com,Gadget Y,10,75.26,6.02,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1388,2025-01-05,Eduardo Williams,sarah39@example.com,Gadget Y,5,97.68,7.81,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1389,2025-01-20,John Larson,rosssarah@example.org,Widget B,20,66.38,5.31,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1390,2024-09-08,Brendan Whitney,,Gadget X,2,61.47,4.92,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1391,2025-02-13,Gina Morris,stephanie36@example.org,Widget C,1,84.47,6.76,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1392,2024-12-09,Beth Zavala,,Widget C,5,48.18,3.85,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1393,2025-02-26,Tony Nelson,dgreene@example.com,Gadget X,20,57.52,4.6,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1394,2024-11-27,Charles Ball,nguyenthomas@example.net,Widget A,20,39.1,3.13,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1395,2024-12-20,Mrs. Nicole Patton,ghernandez@example.com,Widget C,10,78.17,6.25,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1396,2024-09-01,Jill Matthews,luisturner@example.com,Widget A,10,47.27,3.78,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1397,2024-11-07,Todd Johnson,jasmine43@example.net,Widget B,2,48.44,3.88,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1398,2024-08-03,Deanna Blankenship,,Widget C,20,51.36,4.11,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1399,2024-08-27,Martin Bryant,,Gadget X,0,22.99,,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1260,2025-02-18,John Jones,pwilliams@example.org,Widget C,1,77.59,6.21,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1353,2024-11-14,John Jones,heidistone@example.com,Gadget X,20,29.4,2.35,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1533,2024-08-29,Debra Collins,billybaldwin@example.net,Gadget X,3,79.99,6.4,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1105,2025-02-17,Randy Alexander,,Gadget X,,55.53,4.44,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1489,2025-03-24,Brittany Miller,alexandrarodriguez@example.com,Widget A,2,39.58,3.17,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1473,2024-07-06,Lori White,whitedaniel@example.org,Gadget X,3,66.09,5.29,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1138,2024-11-19,Amber Mitchell,,Gadget Y,20,51.12,4.09,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1131,2025-02-05,Randy Alexander,arthurmendoza@example.com,Widget C,3,37.54,3.0,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1065,2024-12-04,Tony Nelson,jerrybuchanan@example.com,Widget B,20,45.2,3.62,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1523,2024-11-17,Miguel Martinez,eric30@example.net,Widget B,3,61.19,4.9,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1056,2024-07-09,Jonathan Fry,zerickson@example.net,Widget B,5,62.31,4.98,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1492,2025-04-28,Joseph Suarez,,Gadget X,3,94.51,7.56,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1318,2025-03-22,Eric Smith,barbara33@example.net,Gadget Y,0,96.87,7.75,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1584,2024-05-28,Juan Jones,eric85@example.com,Gadget X,10,45.14,3.61,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1374,2024-07-21,Melissa Nelson,jeffrey89@example.net,Widget A,1,95.25,7.62,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1275,2025-02-18,Brittany Miller,blankenshipgregory@example.org,Gadget Y,10,27.04,2.16,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1746,2025-03-20,Jill Hunt,jsmith@example.org,Widget C,2,15.01,1.2,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1128,2025-04-16,Barbara Li,mcneilbrett@example.net,Gadget Y,1,71.76,5.74,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1046,2024-07-13,Carl Winters,,Gadget X,10,65.84,5.27,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1252,2024-10-04,Eric Gilmore,cooleyrobin@example.com,Widget B,10,61.29,4.9,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1674,2025-03-22,Paul Martinez,tjohnson@example.com,Gadget Y,10,15.14,1.21,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1064,2024-10-04,Jerome Martin,kevin60@example.com,Widget A,2,71.06,5.68,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1381,2025-03-18,Julie Wong,barajasadam@example.com,Widget A,5,19.76,1.58,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1283,2025-04-01,Teresa Brown,kenneth32@example.net,Widget A,1,78.66,6.29,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1322,2024-06-07,Phillip Clark,eric57@example.org,Widget C,1,64.79,5.18,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1099,2025-03-13,Kristen Ford,trevor95@example.org,Gadget X,10,62.59,5.01,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1379,2025-04-03,Monique Peters,,Widget C,,78.73,6.3,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1164,2024-12-10,Alexis Glass,,Widget C,1,17.78,1.42,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1792,2024-06-13,Joel Johnson,tylerjohnson@example.com,Gadget Y,2,77.53,6.2,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1029,2024-08-30,Tara Carter,robinsonstephanie@example.com,Widget C,20,54.07,4.33,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1628,2024-09-04,Amy Fletcher,evanschristopher@example.org,Widget C,1,48.55,3.88,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1144,2024-10-11,Tammy Carroll,,Gadget X,20,46.38,3.71,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1572,2024-09-08,Tony Nelson,katie77@example.org,Widget A,3,69.71,5.58,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1107,2024-12-20,Maria Strickland,castanedamichele@example.com,Widget B,1,60.98,4.88,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1280,2025-03-13,Amanda Marshall,mary09@example.com,Widget B,5,69.65,5.57,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1450,2024-11-05,Hannah Hardy,xwilliams@example.net,Widget A,5,68.35,5.47,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1009,2025-01-23,Robert Collier,jamesprice@example.net,Widget A,2,11.32,0.91,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1490,2024-12-22,Amy Green,yjackson@example.net,Widget A,5,72.81,5.82,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1278,2025-02-01,Melissa Evans,anthony66@example.net,Widget C,2,19.36,1.55,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1254,2024-07-06,Melissa Evans,,Widget A,20,65.2,5.22,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1124,2025-03-12,David Owen,egreen@example.net,Widget B,,60.45,4.84,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1327,2025-04-16,Kathryn Johnson,emckenzie@example.net,Widget C,3,51.37,4.11,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1251,2024-06-20,Kyle Torres,patriciaedwards@example.org,Widget B,1,23.09,1.85,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1585,2024-12-31,Joel Johnson,phelpsdaniel@example.net,Gadget Y,1,76.74,6.14,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1768,2024-11-07,Susan Quinn,,Widget B,2,89.28,7.14,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1024,2024-07-14,Eric Smith,qchavez@example.net,Widget C,5,81.78,6.54,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1507,2024-08-09,Darlene Murphy,ryanadam@example.com,Gadget Y,5,61.75,,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1089,2024-08-02,Sara George,clifford46@example.com,Widget C,3,78.69,6.3,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1070,2025-01-11,Cynthia Obrien,frankgarcia@example.org,Gadget X,2,92.24,7.38,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1008,2024-09-22,Ann Cunningham,terri31@example.org,Gadget X,10,14.02,1.12,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1732,2024-05-26,Taylor Silva,ashleygray@example.net,Gadget Y,2,55.65,4.45,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1247,2024-07-16,Alexandria Hall,mejiarobert@example.com,Gadget X,5,22.89,1.83,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1650,2025-02-24,Darrell Fuller,mark36@example.org,Widget A,5,16.13,1.29,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1212,2025-03-24,Mr. Kenneth Solomon IV,shaun00@example.org,Widget C,3,98.25,7.86,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1109,2025-03-23,Jorge Powell,robinaguilar@example.com,Widget A,20,73.67,5.89,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1141,2025-04-07,James Black,bauerstacy@example.net,Gadget X,1,81.82,6.55,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1444,2024-09-12,James Johnson,megan01@example.net,Widget B,20,76.83,6.15,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1096,2024-12-18,Edward Thomas,brandonlopez@example.com,Widget A,20,98.0,7.84,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1382,2024-12-20,Melissa Flores,nicole45@example.com,Gadget Y,0,47.66,3.81,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1361,2024-11-22,Ashley Ellis,schaeferjoseph@example.org,Gadget X,1,22.23,1.78,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1673,2024-06-27,James Collins,mary81@example.org,Widget C,5,45.45,3.64,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1678,2024-12-02,Daniel Richard,melaniemcgee@example.org,Gadget X,20,71.54,5.72,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1021,2024-07-19,David Jensen,josephjames@example.org,Widget A,,45.17,3.61,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1289,2024-08-02,Joseph Lawrence,zjones@example.org,Gadget Y,20,44.94,3.6,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1387,2025-03-24,Felicia Lloyd MD,joseph46@example.com,Gadget Y,10,75.26,6.02,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1247,2024-12-16,Gabrielle Burton,pjones@example.org,Gadget Y,20,92.58,7.41,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1187,2024-11-22,Aaron Farley,mjimenez@example.net,Gadget X,5,60.45,,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1712,2025-03-31,Natasha Olson,eibarra@example.net,Widget A,0,92.42,7.39,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1111,2024-11-09,Karina Lane,matthew44@example.com,Widget C,20,75.76,6.06,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1687,2024-05-26,Sierra Martin,,Gadget X,,57.29,4.58,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1653,2024-12-09,Heidi Allen,jamestroy@example.org,Widget C,1,66.51,5.32,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1383,2025-02-27,Stacey Owens,vegastephanie@example.com,Widget A,5,39.94,3.2,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1595,2024-09-24,Lawrence Matthews,shannonberger@example.com,Widget A,5,31.59,2.53,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1254,2025-04-25,Lawrence Matthews,christopher45@example.org,Widget A,20,82.83,6.63,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1755,2024-09-08,Darlene Young,mclaughlinrachel@example.com,Gadget Y,5,34.64,2.77,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1324,2024-11-09,Michael Hunter,lewisamy@example.com,Widget B,0,21.08,1.69,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1023,2025-01-30,Hannah Hardy,,Widget B,2,84.33,6.75,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1787,2024-08-22,Darrell Morgan,christopher11@example.com,Widget C,1,90.99,7.28,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1368,2025-04-29,Jessica Callahan,howardbrooke@example.net,Widget A,2,43.16,3.45,"{""color"": ""red"", ""warranty"": ""2 years""}"
